Label,Text
false,"Terno completo com Boné esportivo, combinação desarmônica"
false,"Blusa listrada com calça listrada, excesso de estampas conflitantes"
false,"Blusa tie-dye com calça listrada, excesso de estampas conflitantes"
false,"Blusa tie-dye com calça xadrez, excesso de estampas conflitantes"
false,"Blusa de poá com calça de poá, excesso de estampas conflitantes"
false,"Blusa de poá com calça animal print, excesso de estampas conflitantes"
false,"Blusa animal print com calça listrada, excesso de estampas conflitantes"
false,"Blusa animal print com calça tie-dye, excesso de estampas conflitantes"
false,"Blusa xadrez com calça xadrez, excesso de estampas conflitantes"
false,"Blusa florida com calça tie-dye, excesso de estampas conflitantes"
false,"Blusa animal print com calça de poá, excesso de estampas conflitantes"
false,"Blusa xadrez com calça listrada, excesso de estampas conflitantes"
false,"Blusa listrada com calça tie-dye, excesso de estampas conflitantes"
false,"Blusa de poá com calça xadrez, excesso de estampas conflitantes"
false,"Terno completo com Tênis de corrida, totalmente fora de contexto"
false,"Terno completo com Chinelo, totalmente fora de contexto"
false,"Blusa florida com calça listrada, excesso de estampas conflitantes"
false,"Blusa animal print com calça florida, excesso de estampas conflitantes"
false,"Blusa listrada com calça florida, excesso de estampas conflitantes"
false,"Blusa listrada com calça xadrez, excesso de estampas conflitantes"
false,"Blusa tie-dye com calça de poá, excesso de estampas conflitantes"
false,"Blusa xadrez com calça tie-dye, excesso de estampas conflitantes"
false,"Blusa de poá com calça listrada, excesso de estampas conflitantes"
false,"Blusa florida com calça animal print, excesso de estampas conflitantes"
false,"Blusa tie-dye com calça tie-dye, excesso de estampas conflitantes"
false,"Blusa listrada com calça animal print, excesso de estampas conflitantes"
false,"Terno completo com Tênis de corrida, totalmente fora de contexto"
false,"Camisa de seda com Chinelo, totalmente fora de contexto"
false,"Vestido de festa com Tênis de corrida, totalmente fora de contexto"
false,"Saia lápis com Bota de trilha, totalmente fora de contexto"
false,"Terno completo com Mochila esportiva, combinação desarmônica"
false,"Blazer de terno com Tênis de corrida, combinação desarmônica"
false,"Camisa de seda com Bota de trilha, totalmente fora de contexto"
false,"Gola alta largo demais, prejudicando o visual"
false,"Blusa de seda visivelmente apertado, prejudicando o visual"
false,"Jaqueta de couro largo demais, prejudicando o visual"
false,"Calça de alfaiataria largo demais, prejudicando o visual"
false,"Jaqueta jeans visivelmente apertado, prejudicando o visual"
false,"Jeans reto visivelmente apertado, prejudicando o visual"
false,"Jeans slim visivelmente apertado, prejudicando o visual"
false,"Blusa ombro a ombro largo demais, prejudicando o visual"
false,"Calça skinny preta visivelmente apertado, prejudicando o visual"
false,"T-shirt básica largo demais, prejudicando o visual"
false,"Sobretudo de lã largo demais, prejudicando o visual"
false,"Calça de alfaiataria visivelmente apertado, prejudicando o visual"
false,"Blazer de terno visivelmente apertado, prejudicando o visual"
false,"Blazer de terno largo demais, prejudicando o visual"
false,"Saia midi plissada visivelmente apertado, prejudicando o visual"
false,"Calça wide leg visivelmente apertado, prejudicando o visual"
false,"Jeans reto largo demais, prejudicando o visual"
false,"Moletom oversized largo demais, prejudicando o visual"
false,"Blazer de linho largo demais, prejudicando o visual"
false,"Terno completo visivelmente apertado, prejudicando o visual"
false,"Saia lápis largo demais, prejudicando o visual"
false,"T-shirt básica visivelmente apertado, prejudicando o visual"
false,"Bermuda de sarja largo demais, prejudicando o visual"
false,"Regata de seda largo demais, prejudicando o visual"
false,"Moletom oversized visivelmente apertado, prejudicando o visual"
false,"Blazer de linho visivelmente apertado, prejudicando o visual"
false,"Saia longa estampada largo demais, prejudicando o visual"
false,"Suéter de caxemira visivelmente apertado, prejudicando o visual"
false,"Regata de seda visivelmente apertado, prejudicando o visual"
false,"Calça de linho visivelmente apertado, prejudicando o visual"
false,"Cardigã visivelmente apertado, prejudicando o visual"
false,"Cropped top largo demais, prejudicando o visual"
false,"Calça cargo visivelmente apertado, prejudicando o visual"
false,"Short jeans visivelmente apertado, prejudicando o visual"
false,"Gola alta visivelmente apertado, prejudicando o visual"
false,"Calça de linho largo demais, prejudicando o visual"
false,"Short jeans largo demais, prejudicando o visual"
false,"Calça skinny preta largo demais, prejudicando o visual"
false,"Camisa social de algodão visivelmente apertado, prejudicando o visual"
false,"Jeans slim largo demais, prejudicando o visual"
false,"Terno completo largo demais, prejudicando o visual"
false,"Calça wide leg largo demais, prejudicando o visual"
false,"Legging de couro visivelmente apertado, prejudicando o visual"
false,"Saia lápis visivelmente apertado, prejudicando o visual"
false,"Jaqueta de couro visivelmente apertado, prejudicando o visual"
false,"Bermuda de sarja visivelmente apertado, prejudicando o visual"
false,"Blusa de seda largo demais, prejudicando o visual"
false,"Camisa social de algodão largo demais, prejudicando o visual"
false,"Cropped top visivelmente apertado, prejudicando o visual"
false,"Suéter de caxemira largo demais, prejudicando o visual"
false,"Jaqueta jeans largo demais, prejudicando o visual"
false,"Legging de couro largo demais, prejudicando o visual"
false,"Sobretudo de lã visivelmente apertado, prejudicando o visual"
false,"Saia longa estampada visivelmente apertado, prejudicando o visual"
false,"Calça cargo largo demais, prejudicando o visual"
false,"Blusa ombro a ombro visivelmente apertado, prejudicando o visual"
false,"Saia midi plissada largo demais, prejudicando o visual"
false,"Blusa de poá com calça animal print, excesso de estampas conflitantes"
false,"Blusa florida com calça animal print, excesso de estampas conflitantes"
false,"Blusa florida com calça listrada, excesso de estampas conflitantes"
false,"Terno completo com Chinelo, totalmente fora de contexto"
false,"Blusa listrada com calça de poá, excesso de estampas conflitantes"
false,"Blusa listrada com calça florida, excesso de estampas conflitantes"
false,"Blusa animal print com calça de poá, excesso de estampas conflitantes"
false,"Blusa florida com calça xadrez, excesso de estampas conflitantes"
false,"Blusa xadrez com calça de poá, excesso de estampas conflitantes"
false,"Blusa de poá com calça tie-dye, excesso de estampas conflitantes"
false,"Blusa xadrez com calça tie-dye, excesso de estampas conflitantes"
false,"Blusa xadrez com calça animal print, excesso de estampas conflitantes"
false,"Blusa tie-dye com calça listrada, excesso de estampas conflitantes"
false,"Blusa animal print com calça listrada, excesso de estampas conflitantes"
false,"Blusa tie-dye com calça florida, excesso de estampas conflitantes"
false,"Blusa xadrez com calça listrada, excesso de estampas conflitantes"
false,"Terno completo com Tênis de corrida, totalmente fora de contexto"
false,"Blusa tie-dye com calça de poá, excesso de estampas conflitantes"
false,"Blusa de poá com calça listrada, excesso de estampas conflitantes"
false,"Blusa florida com calça de poá, excesso de estampas conflitantes"
false,"Blusa listrada com calça tie-dye, excesso de estampas conflitantes"
false,"Blusa animal print com calça florida, excesso de estampas conflitantes"
false,"Blusa listrada com calça listrada, excesso de estampas conflitantes"
false,"Blusa de poá com calça de poá, excesso de estampas conflitantes"
false,"Blusa de poá com calça xadrez, excesso de estampas conflitantes"
false,"Blusa florida com calça tie-dye, excesso de estampas conflitantes"
false,"Blusa tie-dye com calça xadrez, excesso de estampas conflitantes"
false,"Blusa xadrez com calça xadrez, excesso de estampas conflitantes"
false,"Blusa animal print com calça xadrez, excesso de estampas conflitantes"
false,"Blusa florida com calça florida, excesso de estampas conflitantes"
false,"Blusa animal print com calça tie-dye, excesso de estampas conflitantes"
false,"Blusa tie-dye com calça tie-dye, excesso de estampas conflitantes"
false,"Blusa listrada com calça xadrez, excesso de estampas conflitantes"
false,"Terno completo com Tênis de corrida, totalmente fora de contexto"
false,"Blusa animal print com calça animal print, excesso de estampas conflitantes"
false,"Blusa listrada com calça animal print, excesso de estampas conflitantes"
false,"Blusa xadrez com calça florida, excesso de estampas conflitantes"
false,"Blusa de poá com calça florida, excesso de estampas conflitantes"
false,"Blazer de terno com Tênis de corrida, combinação desarmônica"
false,"Terno completo com Short jeans, mistura incoerente de estilos"
false,"Terno completo com Boné esportivo, combinação desarmônica"
false,"Saia lápis com Bota de trilha, totalmente fora de contexto"
false,"Terno completo com Bermuda de praia, mistura incoerente de estilos"
false,"Camisa de seda com Chinelo, totalmente fora de contexto"
false,"Terno completo com Mochila esportiva, combinação desarmônica"
false,"Vestido de festa com Tênis de corrida, totalmente fora de contexto"
false,"Camisa de seda com Bota de trilha, totalmente fora de contexto"
false,"Terno completo com Calça de moletom desbotada, mistura incoerente de estilos"
false,"Saia lápis com Chinelo, totalmente fora de contexto"
false,"Terno completo com Chinelo, totalmente fora de contexto"
false,"Blusa ombro a ombro largo demais, prejudicando o visual"
false,"Jaqueta jeans largo demais, prejudicando o visual"
false,"Jaqueta de couro largo demais, prejudicando o visual"
false,"Blusa de seda visivelmente apertado, prejudicando o visual"
false,"Moletom oversized largo demais, prejudicando o visual"
false,"Suéter de caxemira largo demais, prejudicando o visual"
false,"Camisa social de algodão largo demais, prejudicando o visual"
false,"Saia lápis largo demais, prejudicando o visual"
false,"Saia longa estampada largo demais, prejudicando o visual"
false,"Calça de alfaiataria largo demais, prejudicando o visual"
false,"Calça de linho largo demais, prejudicando o visual"
false,"Blazer de terno largo demais, prejudicando o visual"
false,"T-shirt básica largo demais, prejudicando o visual"
false,"Regata de seda visivelmente apertado, prejudicando o visual"
false,"Legging de couro largo demais, prejudicando o visual"
false,"Terno completo visivelmente apertado, prejudicando o visual"
false,"Calça skinny preta visivelmente apertado, prejudicando o visual"
false,"Calça de alfaiataria visivelmente apertado, prejudicando o visual"
false,"Gola alta largo demais, prejudicando o visual"
false,"Calça skinny preta largo demais, prejudicando o visual"
false,"Short jeans largo demais, prejudicando o visual"
false,"Blazer de linho visivelmente apertado, prejudicando o visual"
false,"Saia midi plissada largo demais, prejudicando o visual"
false,"Bermuda de sarja largo demais, prejudicando o visual"
false,"Blazer de linho largo demais, prejudicando o visual"
false,"Terno completo largo demais, prejudicando o visual"
false,"Calça de linho visivelmente apertado, prejudicando o visual"
false,"Cropped top largo demais, prejudicando o visual"
false,"Jeans slim visivelmente apertado, prejudicando o visual"
false,"Blusa ombro a ombro visivelmente apertado, prejudicando o visual"
false,"Cropped top visivelmente apertado, prejudicando o visual"
false,"Jaqueta jeans visivelmente apertado, prejudicando o visual"
false,"Saia midi plissada visivelmente apertado, prejudicando o visual"
false,"Blusa de seda largo demais, prejudicando o visual"
false,"Jeans reto visivelmente apertado, prejudicando o visual"
false,"Gola alta visivelmente apertado, prejudicando o visual"
false,"Short jeans visivelmente apertado, prejudicando o visual"
false,"Sobretudo de lã largo demais, prejudicando o visual"
false,"Calça cargo visivelmente apertado, prejudicando o visual"
false,"Suéter de caxemira visivelmente apertado, prejudicando o visual"
false,"Jeans reto largo demais, prejudicando o visual"
false,"Moletom oversized visivelmente apertado, prejudicando o visual"
false,"Saia longa estampada visivelmente apertado, prejudicando o visual"
false,"Jaqueta de couro visivelmente apertado, prejudicando o visual"
false,"Calça wide leg largo demais, prejudicando o visual"
false,"Camisa social de algodão visivelmente apertado, prejudicando o visual"
false,"Regata de seda largo demais, prejudicando o visual"
false,"Sobretudo de lã visivelmente apertado, prejudicando o visual"
false,"Legging de couro visivelmente apertado, prejudicando o visual"
false,"Bermuda de sarja visivelmente apertado, prejudicando o visual"
false,"Calça wide leg visivelmente apertado, prejudicando o visual"
false,"Calça cargo largo demais, prejudicando o visual"
false,"Saia lápis visivelmente apertado, prejudicando o visual"
false,"Cardigã visivelmente apertado, prejudicando o visual"
false,"T-shirt básica visivelmente apertado, prejudicando o visual"
false,"Blazer de terno visivelmente apertado, prejudicando o visual"
false,"Jeans slim largo demais, prejudicando o visual"
false,"Blusa xadrez com calça de poá, excesso de estampas conflitantes"
false,"Blusa florida com calça xadrez, excesso de estampas conflitantes"
false,"Blusa de poá com calça listrada, excesso de estampas conflitantes"
false,"Blusa animal print com calça animal print, excesso de estampas conflitantes"
false,"Blusa florida com calça florida, excesso de estampas conflitantes"
false,"Blusa listrada com calça florida, excesso de estampas conflitantes"
false,"Blusa listrada com calça de poá, excesso de estampas conflitantes"
false,"Blusa xadrez com calça tie-dye, excesso de estampas conflitantes"
false,"Terno completo com Bermuda de praia, mistura incoerente de estilos"
false,"Terno completo com Short jeans, mistura incoerente de estilos"
false,"Terno completo com Chinelo, totalmente fora de contexto"
false,"Blusa animal print com calça de poá, excesso de estampas conflitantes"
false,"Blusa florida com calça listrada, excesso de estampas conflitantes"
false,"Terno completo com Tênis de corrida, totalmente fora de contexto"
false,"Blusa de poá com calça de poá, excesso de estampas conflitantes"
false,"Blusa listrada com calça animal print, excesso de estampas conflitantes"
false,"Terno completo com Mochila esportiva, combinação desarmônica"
false,"Blusa de poá com calça xadrez, excesso de estampas conflitantes"
false,"Blusa animal print com calça florida, excesso de estampas conflitantes"
false,"Blusa animal print com calça xadrez, excesso de estampas conflitantes"
false,"Blusa listrada com calça xadrez, excesso de estampas conflitantes"
false,"Blusa xadrez com calça animal print, excesso de estampas conflitantes"
false,"Blusa de poá com calça tie-dye, excesso de estampas conflitantes"
false,"Blusa animal print com calça listrada, excesso de estampas conflitantes"
false,"Blusa tie-dye com calça florida, excesso de estampas conflitantes"
false,"Blusa florida com calça animal print, excesso de estampas conflitantes"
false,"Blusa de poá com calça animal print, excesso de estampas conflitantes"
false,"Blusa tie-dye com calça de poá, excesso de estampas conflitantes"
false,"Blusa tie-dye com calça tie-dye, excesso de estampas conflitantes"
false,"Blusa listrada com calça tie-dye, excesso de estampas conflitantes"
false,"Blusa xadrez com calça xadrez, excesso de estampas conflitantes"
false,"Blusa xadseaz com calça florida, excesso de estampas conflitantes"
false,"Blusa animal print com calça tie-dye, excesso de estampas conflitantes"
false,"Blusa tie-dye com calça listrada, excesso de estampas conflitantes"
false,"Blusa florida com calça tie-dye, excesso de estampas conflitantes"
false,"Blusa de poá com calça florida, excesso de estampas conflitantes"
false,"Blusa listrada com calça listrada, excesso de estampas conflitantes"
false,"Blusa florida com calça de poá, excesso de estampas conflitantes"
false,"Blusa tie-dye com calça xadrez, excesso de estampas conflitantes"
false,"Blusa xadrez com calça listrada, excesso de estampas conflitantes"
false,"Terno completo com Calça de moletom desbotada, mistura incoerente de estilos"
false,"Terno completo com Tênis de corrida, totalmente fora de contexto"
false,"Blazer de terno com Tênis de corrida, combinação desarmônica"
false,"Terno completo com Boné esportivo, combinação desarmônica"
false,"Camisa de seda com Chinelo, totalmente fora de contexto"
false,"Saia lápis com Bota de trilha, totalmente fora de contexto"
false,"Saia lápis com Chinelo, totalmente fora de contexto"
false,"Camisa de seda com Bota de trilha, totalmente fora de contexto"
false,"Vestido de festa com Tênis de corrida, totalmente fora de contexto"
false,"Terno completo com Chinelo, totalmente fora de contexto"
false,"Jeans slim largo demais, prejudicando o visual"
false,"Gola alta largo demais, prejudicando o visual"
false,"Terno completo largo demais, prejudicando o visual"
false,"Jaqueta jeans largo demais, prejudicando o visual"
false,"Calça de linho visivelmente apertado, prejudicando o visual"
false,"Calça de alfaiataria largo demais, prejudicando o visual"
false,"Blusa ombro a ombro visivelmente apertado, prejudicando o visual"
false,"Cropped top largo demais, prejudicando o visual"
false,"Blusa de seda visivelmente apertado, prejudicando o visual"
false,"Calça skinny preta largo demais, prejudicando o visual"
false,"Calça wide leg largo demais, prejudicando o visual"
false,"Blazer de linho largo demais, prejudicando o visual"
false,"Bermuda de sarja largo demais, prejudicando o visual"
false,"Blazer de terno largo demais, prejudicando o visual"
false,"Moletom oversized largo demais, prejudicando o visual"
false,"Regata de seda largo demais, prejudicando o visual"
false,"Sobretudo de lã largo demais, prejudicando o visual"
false,"Calça cargo visivelmente apertado, prejudicando o visual"
false,"Legging de couro largo demais, prejudicando o visual"
false,"T-shirt básica largo demais, prejudicando o visual"
false,"Gola alta visivelmente apertado, prejudicando o visual"
false,"Blusa de seda largo demais, prejudicando o visual"
false,"Jaqueta de couro visivelmente apertado, prejudicando o visual"
false,"Saia lápis visivelmente apertado, prejudicando o visual"
false,"Saia midi plissada largo demais, prejudicando o visual"
false,"Calça de linho largo demais, prejudicando o visual"
false,"Saia longa estampada largo demais, prejudicando o visual"
false,"Calça de alfaiataria visivelmente apertado, prejudicando o visual"
false,"Jaqueta de couro largo demais, prejudicando o visual"
false,"Jeans reto visivelmente apertado, prejudicando o visual"
false,"Calça wide leg visivelmente apertado, prejudicando o visual"
false,"Suéter de caxemira largo demais, prejudicando o visual"
false,"Blazer de terno visivelmente apertado, prejudicando o visual"
false,"Moletom oversized visivelmente apertado, prejudicando o visual"
false,"Saia midi plissada visivelmente apertado, prejudicando o visual"
false,"Camisa social de algodão largo demais, prejudicando o visual"
false,"Sobretudo de lã visivelmente apertado, prejudicando o visual"
false,"Saia lápis largo demais, prejudicando o visual"
false,"T-shirt básica visivelmente apertado, prejudicando o visual"
false,"Short jeans visivelmente apertado, prejudicando o visual"
false,"Jeans reto largo demais, prejudicando o visual"
false,"Jeans slim visivelmente apertado, prejudicando o visual"
false,"Cardigã visivelmente apertado, prejudicando o visual"
false,"Saia longa estampada visivelmente apertado, prejudicando o visual"
false,"Blazer de linho visivelmente apertado, prejudicando o visual"
false,"Blusa ombro a ombro largo demais, prejudicando o visual"
false,"Legging de couro visivelmente apertado, prejudicando o visual"
Try,"Terno completo visivelmente apertado, prejudicando o visual"
false,"Bermuda de sarja visivelmente apertado, prejudicando o visual"
false,"Suéter de caxemira visivelmente apertado, prejudicando o visual"
false,"Jaqueta jeans visivelmente apertado, prejudicando o visual"
false,"Cropped top visivelmente apertado, prejudicando o visual"
false,"Short jeans largo demais, prejudicando o visual"
false,"Calça skinny preta visivelmente apertado, prejudicando o visual"
false,"Camisa social de algodão visivelmente apertado, prejudicando o visual"
false,"Regata de seda visivelmente apertado, prejudicando o visual"
false,"Blusa de poá com calça animal print, excesso de estampas conflitantes"
false,"Blusa animal print com calça xadrez, excesso de estampas conflitantes"
false,"Blusa de poá com calça de poá, excesso de estampas conflitantes"
false,"Blusa xadrez com calça animal print, excesso de estampas conflitantes"
false,"Terno completo com Boné esportivo, combinação desarmônica"
false,"Blusa listrada com calça de poá, excesso de estampas conflitantes"
false,"Blusa listrada com calça listrada, excesso de estampas conflitantes"
false,"Terno completo com Chinelo, totalmente fora de contexto"
false,"Blusa animal print com calça listrada, excesso de estampas conflitantes"
false,"Blusa de poá com calça listrada, excesso de estampas conflitantes"
false,"Blusa florida com calça de poá, excesso de estampas conflitantes"
false,"Blusa animal print com calça tie-dye, excesso de estampas conflitantes"
false,"Blusa tie-dye com calça florida, excesso de estampas conflitantes"
false,"Terno completo com Tênis de corrida, totalmente fora de contexto"
false,"Blusa xadrez com calça florida, excesso de estampas conflitantes"
false,"Blusa tie-dye com calça de poá, excesso de estampas conflitantes"
false,"Blusa tie-dye com calça tie-dye, excesso de estampas conflitantes"
false,"Blusa xadrez com calça de poá, excesso de estampas conflitantes"
false,"Blusa de poá com calça florida, excesso de estampas conflitantes"
false,"Blusa listrada com calça tie-dye, excesso de estampas conflitantes"
false,"Blusa florida com calça xadrez, excesso de estampas conflitantes"
false,"Blusa animal print com calça animal print, excesso de estampas conflitantes"
false,"Blusa listrada com calça animal print, excesso de estampas conflitantes"
false,"Blusa florida com calça animal print, excesso de estampas conflitantes"
false,"Terno completo com Chinelo, totalmente fora de contexto"
false,"Blusa tie-dye com calça animal print, excesso de estampas conflitantes"
false,"Blusa xadrez com calça listrada, excesso de estampas conflitantes"
false,"Blusa de poá com calça tie-dye, excesso de estampas conflitantes"
false,"Blusa animal print com calça de poá, excesso de estampas conflitantes"
false,"Blusa listrada com calça florida, excesso de estampas conflitantes"
false,"Terno completo com Tênis de corrida, totalmente fora de contexto"
false,"Blusa florida com calça listrada, excesso de estampas conflitantes"
false,"Blusa xadrez com calça tie-dye, excesso de estampas conflitantes"
false,"Blusa de poá com calça xadrez, excesso de estampas conflitantes"
false,"Blusa florida com calça florida, excesso de estampas conflitantes"
false,"Blusa listrada com calça xadrez, excesso de estampas conflitantes"
false,"Terno completo com Calça de moletom desbotada, mistura incoerente de estilos"
false,"Blusa tie-dye com calça listrada, excesso de estampas conflitantes"
false,"Terno completo com Tênis de corrida, totalmente fora de contexto"
false,"Blusa xadrez com calça xadrez, excesso de estampas conflitantes"
false,"Blusa florida com calça tie-dye, excesso de estampas conflitantes"
false,"Blusa tie-dye com calça xadrez, excesso de estampas conflitantes"
false,"Blusa animal print com calça florida, excesso de estampas conflitantes"
false,"Terno completo com Bermuda de praia, mistura incoerente de estilos"
false,"Terno completo com Short jeans, mistura incoerente de estilos"
false,"Blazer de terno com Tênis de corrida, combinação desarmônica"
false,"Saia lápis com Bota de trilha, totalmente fora de contexto"
false,"Terno completo com Mochila esportiva, combinação desarmônica"
false,"Camisa de seda com Bota de trilha, totalmente fora de contexto"
false,"Camisa de seda com Chinelo, totalmente fora de contexto"
false,"Saia lápis com Chinelo, totalmente fora de contexto"
false,"Vestido de festa com Tênis de corrida, totalmente fora de contexto"
false,"Terno completo visivelmente apertado, prejudicando o visual"
false,"Blazer de linho visivelmente apertado, prejudicando o visual"
false,"Jeans slim largo demais, prejudicando o visual"
false,"Saia lápis visivelmente apertado, prejudicando o visual"
false,"Calça de linho visivelmente apertado, prejudicando o visual"
false,"Calça de linho largo demais, prejudicando o visual"
false,"Regata de seda visivelmente apertado, prejudicando o visual"
false,"Blazer de terno visivelmente apertado, prejudicando o visual"
false,"Blusa de seda visivelmente apertado, prejudicando o visual"
false,"Saia midi plissada visivelmente apertado, prejudicando o visual"
false,"Calça de alfaiataria largo demais, prejudicando o visual"
false,"Moletom oversized visivelmente apertado, prejudicando o visual"
false,"Saia longa estampada largo demais, prejudicando o visual"
false,"Suéter de caxemira visivelmente apertado, prejudicando o visual"
false,"Blusa ombro a ombro visivelmente apertado, prejudicando o visual"
false,"Jaqueta de couro visivelmente apertado, prejudicando o visual"
false,"Bermuda de sarja visivelmente apertado, prejudicando o visual"
false,"Gola alta visivelmente apertado, prejudicando o visual"
false,"Blusa ombro a ombro largo demais, prejudicando o visual"
false,"Calça de alfaiataria visivelmente apertado, prejudicando o visual"
false,"Terno completo largo demais, prejudicando o visual"
false,"Saia lápis largo demais, prejudicando o visual"
false,"Calça skinny preta visivelmente apertado, prejudicando o visual"
false,"Jaqueta jeans largo demais, prejudicando o visual"
false,"Regata de seda largo demais, prejudicando o visual"
false,"Blusa de seda largo demais, prejudicando o visual"
false,"Jeans reto visivelmente apertado, prejudicando o visual"
false,"Calça wide leg visivelmente apertado, prejudicando o visual"
false,"T-shirt básica largo demais, prejudicando o visual"
false,"Legging de couro visivelmente apertado, prejudicando o visual"
false,"Calça skinny preta largo demais, prejudicando o visual"
false,"Sobretudo de lã visivelmente apertado, prejudicando o visual"
false,"Jaqueta de couro largo demais, prejudicando o visual"
false,"Gola alta largo demais, prejudicando o visual"
false,"Cropped top visivelmente apertado, prejudicando o visual"
false,"Blazer de terno largo demais, prejudicando o visual"
false,"Moletom oversized largo demais, prejudicando o visual"
false,"Calça cargo visivelmente apertado, prejudicando o visual"
false,"Sobretudo de lã largo demais, prejudicando o visual"
false,"Saia longa estampada visivelmente apertado, prejudicando o visual"
false,"T-shirt básica visivelmente apertado, prejudicando o visual"
false,"Suéter de caxemira largo demais, prejudicando o visual"
false,"Short jeans visivelmente apertado, prejudicando o visual"
false,"Jeans slim visivelmente apertado, prejudicando o visual"
false,"Calça wide leg largo demais, prejudicando o visual"
false,"Cardigã visivelmente apertado, prejudicando o visual"
false,"Camisa social de algodão largo demais, prejudicando o visual"
false,"Blazer de linho largo demais, prejudicando o visual"
false,"Jaqueta jeans visivelmente apertado, prejudicando o visual"
false,"Saia midi plissada largo demais, prejudicando o visual"
false,"Short jeans largo demais, prejudicando o visual"
false,"Bermuda de sarja largo demais, prejudicando o visual"
false,"Cropped top largo demais, prejudicando o visual"
false,"Legging de couro largo demais, prejudicando o visual"
false,"Camisa social de algodão visivelmente apertado, prejudicando o visual"
false,"Calça cargo largo demais, prejudicando o visual"
false,"Jeans reto largo demais, prejudicando o visual"
false,"Terno completo com Chinelo, totalmente fora de contexto"
false,"Blusa de poá com calça listrada, excesso de estampas conflitantes"
false,"Blusa xadrez com calça animal print, excesso de estampas conflitantes"
false,"Blusa listrada com calça florida, excesso de estampas conflitantes"
false,"Terno completo com Boné esportivo, combinação desarmônica"
false,"Blusa listrada com calça listrada, excesso de estampas conflitantes"
false,"Terno completo com Short jeans, mistura incoerente de estilos"
false,"Blusa de poá com calça tie-dye, excesso de estampas conflitantes"
false,"Blusa de poá com calça de poá, excesso de estampas conflitantes"
false,"Blusa animal print com calça de poá, excesso de estampas conflitantes"
false,"Blusa florida com calça de poá, excesso de estampas conflitantes"
false,"Blusa florida com calça florida, excesso de estampas conflitantes"
false,"Blusa animal print com calça animal print, excesso de estampas conflitantes"
false,"Blusa listrada com calça xadrez, excesso de estampas conflitantes"
false,"Blusa tie-dye com calça xadrez, excesso de estampas conflitantes"
false,"Terno completo com Bermuda de praia, mistura incoerente de estilos"
false,"Blusa florida com calça listrada, excesso de estampas conflitantes"
false,"Blusa tie-dye com calça florida, excesso de estampas conflitantes"
false,"Blusa animal print com calça florida, excesso de estampas conflitantes"
false,"Terno completo com Calça de moletom desbotada, mistura incoerente de estilos"
false,"Blusa animal print com calça xadrez, excesso de estampas conflitantes"
false,"Blusa tie-dye com calça listrada, excesso de estampas conflitantes"
false,"Blusa tie-dye com calça de poá, excesso de estampas conflitantes"
false,"Blusa de poá com calça florida, excesso de estampas conflitantes"
false,"Blusa florida com calça xadrez, excesso de estampas conflitantes"
false,"Blusa animal print com calça listrada, excesso de estampas conflitantes"
false,"Blusa florida com calça animal print, excesso de estampas conflitantes"
false,"Blusa xadrez com calça tie-dye, excesso de estampas conflitantes"
false,"Blusa xadrez com calça florida, excesso de estampas conflitantes"
false,"Blusa de poá com calça xadrez, excesso de estampas conflitantes"
false,"Blusa listrada com calça de poá, excesso de estampas conflitantes"
false,"Terno completo com Tênis de corrida, totalmente fora de contexto"
false,"Blusa xadrez com calça de poá, excesso de estampas conflitantes"
false,"Blusa tie-dye com calça tie-dye, excesso de estampas conflitantes"
false,"Terno completo com Tênis de corrida, totalmente fora de contexto"
false,"Blusa tie-dye com calça animal print, excesso de estampas conflitantes"
false,"Blusa xadrez com calça listrada, excesso de estampas conflitantes"
false,"Blusa listrada com calça animal print, excesso de estampas conflitantes"
Vertical,"Blusa de poá com calça animal print, excesso de estampas conflitantes"
false,"Blusa florida com calça tie-dye, excesso de estampas conflitantes"
false,"Blusa listrada com calça tie-dye, excesso de estampas conflitantes"
false,"Blusa animal print com calça tie-dye, excesso de estampas conflitantes"
false,"Blusa xadrez com calça xadrez, excesso de estampas conflitantes"
false,"Terno completo com Chinelo, totalmente fora de contexto"
false,"Saia lápis com Bota de trilha, totalmente fora de contexto"
false,"Terno completo com Mochila esportiva, combinação desarmônica"
false,"Blazer de terno com Tênis de corrida, combinação desarmônica"
false,"Saia lápis com Chinelo, totalmente fora de contexto"
false,"Camisa de seda com Chinelo, totalmente fora de contexto"
false,"Vestido de festa com Tênis de corrida, totalmente fora de contexto"
false,"Terno completo com Tênis de corrida, totalmente fora de contexto"
false,"Camisa de seda com Bota de trilha, totalmente fora de contexto"
false,"Blusa ombro a ombro visivelmente apertado, prejudicando o visual"
false,"Short jeans largo demais, prejudicando o visual"
false,"Saia lápis largo demais, prejudicando o visual"
false,"T-shirt básica visivelmente apertado, prejudicando o visual"
false,"Calça de alfaiataria largo demais, prejudicando o visual"
false,"Regata de seda largo demais, prejudicando o visual"
false,"Camisa social de algodão visivelmente apertado, prejudicando o visual"
false,"Jaqueta jeans largo demais, prejudicando o visual"
false,"Calça de alfaiataria visivelmente apertado, prejudicando o visual"
false,"Blazer de linho visivelmente apertado, prejudicando o visual"
false,"Cropped top largo demais, prejudicando o visual"
false,"Bermuda de sarja largo demais, prejudicando o visual"
false,"Jeans slim visivelmente apertado, prejudicando o visual"
false,"Calça skinny preta visivelmente apertado, prejudicando o visual"
false,"Jaqueta de couro visivelmente apertado, prejudicando o visual"
false,"Moletom oversized visivelmente apertado, prejudicando o visual"
